ds,base,quote,region,rate,source,rate_type,side
2015-01-31,USD,YER,SANA,266.28,goldvision_synthetic,sell,both
2015-01-31,USD,YER,SANA,268.96,goldvision_synthetic,buy,both
2015-01-31,USD,YER,SANA,267.62,goldvision_synthetic,mid,both
2015-02-01,USD,YER,HODEIDAH,247.31,goldvision_synthetic,buy,both
2015-02-01,USD,YER,HODEIDAH,246.08,goldvision_synthetic,mid,both
2015-02-01,USD,YER,TAIZ,253.13,goldvision_synthetic,sell,both
2015-02-01,USD,YER,TAIZ,255.68,goldvision_synthetic,buy,both
2015-02-01,USD,YER,TAIZ,254.41,goldvision_synthetic,mid,both
2015-02-01,USD,YER,HODEIDAH,244.85,goldvision_synthetic,sell,both
2015-02-01,USD,YER,ADEN,252.16,goldvision_synthetic,buy,both
2015-02-01,USD,YER,ADEN,250.91,goldvision_synthetic,mid,both
2015-02-01,USD,YER,SANA,244.42,goldvision_synthetic,sell,both
2015-02-01,USD,YER,SANA,246.87,goldvision_synthetic,buy,both
2015-02-01,USD,YER,SANA,245.65,goldvision_synthetic,mid,both
2015-02-01,USD,YER,ADEN,249.66,goldvision_synthetic,sell,both
2015-02-02,USD,YER,HODEIDAH,241.29,goldvision_synthetic,sell,both
2015-02-02,USD,YER,HODEIDAH,243.71,goldvision_synthetic,buy,both
2015-02-02,USD,YER,HODEIDAH,242.5,goldvision_synthetic,mid,both
2015-02-02,USD,YER,TAIZ,240.58,goldvision_synthetic,sell,both
2015-02-02,USD,YER,TAIZ,242.99,goldvision_synthetic,buy,both
2015-02-02,USD,YER,TAIZ,241.79,goldvision_synthetic,mid,both
2015-02-02,USD,YER,ADEN,238.74,goldvision_synthetic,sell,both
2015-02-02,USD,YER,ADEN,239.93,goldvision_synthetic,mid,both
2015-02-02,USD,YER,SANA,239.78,goldvision_synthetic,sell,both
2015-02-02,USD,YER,SANA,242.18,goldvision_synthetic,buy,both
2015-02-02,USD,YER,SANA,240.98,goldvision_synthetic,mid,both
2015-02-02,USD,YER,ADEN,241.13,goldvision_synthetic,buy,both
2015-02-03,USD,YER,TAIZ,265.92,goldvision_synthetic,buy,both
2015-02-03,USD,YER,HODEIDAH,272.92,goldvision_synthetic,buy,both
2015-02-03,USD,YER,HODEIDAH,271.56,goldvision_synthetic,mid,both
2015-02-03,USD,YER,TAIZ,263.28,goldvision_synthetic,sell,both
2015-02-03,USD,YER,TAIZ,264.6,goldvision_synthetic,mid,both
2015-02-03,USD,YER,HODEIDAH,270.2,goldvision_synthetic,sell,both
2015-02-03,USD,YER,ADEN,267.8,goldvision_synthetic,buy,both
2015-02-03,USD,YER,SANA,268.06,goldvision_synthetic,mid,both
2015-02-03,USD,YER,SANA,269.4,goldvision_synthetic,buy,both
2015-02-03,USD,YER,ADEN,265.14,goldvision_synthetic,sell,both
2015-02-03,USD,YER,ADEN,266.47,goldvision_synthetic,mid,both
2015-02-03,USD,YER,SANA,266.72,goldvision_synthetic,sell,both
2015-02-04,USD,YER,HODEIDAH,257.89,goldvision_synthetic,sell,both
2015-02-04,USD,YER,HODEIDAH,260.48,goldvision_synthetic,buy,both
2015-02-04,USD,YER,HODEIDAH,259.18,goldvision_synthetic,mid,both
2015-02-04,USD,YER,TAIZ,255.74,goldvision_synthetic,sell,both
2015-02-04,USD,YER,TAIZ,257.03,goldvision_synthetic,mid,both
2015-02-04,USD,YER,TAIZ,258.31,goldvision_synthetic,buy,both
2015-02-04,USD,YER,ADEN,257.82,goldvision_synthetic,buy,both
2015-02-04,USD,YER,ADEN,256.54,goldvision_synthetic,mid,both
2015-02-04,USD,YER,SANA,256.79,goldvision_synthetic,sell,both
2015-02-04,USD,YER,SANA,259.37,goldvision_synthetic,buy,both
2015-02-04,USD,YER,SANA,258.08,goldvision_synthetic,mid,both
2015-02-04,USD,YER,ADEN,255.26,goldvision_synthetic,sell,both
2015-02-05,USD,YER,HODEIDAH,237.57,goldvision_synthetic,sell,both
2015-02-05,USD,YER,HODEIDAH,239.95,goldvision_synthetic,buy,both
2015-02-05,USD,YER,HODEIDAH,238.76,goldvision_synthetic,mid,both
2015-02-05,USD,YER,TAIZ,241.97,goldvision_synthetic,sell,both
2015-02-05,USD,YER,TAIZ,244.4,goldvision_synthetic,buy,both
2015-02-05,USD,YER,TAIZ,243.19,goldvision_synthetic,mid,both
2015-02-05,USD,YER,ADEN,239.0,goldvision_synthetic,sell,both
2015-02-05,USD,YER,ADEN,240.21,goldvision_synthetic,mid,both
2015-02-05,USD,YER,SANA,244.65,goldvision_synthetic,sell,both
2015-02-05,USD,YER,SANA,247.11,goldvision_synthetic,buy,both
2015-02-05,USD,YER,SANA,245.88,goldvision_synthetic,mid,both
2015-02-05,USD,YER,ADEN,241.41,goldvision_synthetic,buy,both
2015-02-06,USD,YER,HODEIDAH,252.24,goldvision_synthetic,sell,both
2015-02-06,USD,YER,HODEIDAH,254.77,goldvision_synthetic,buy,both
2015-02-06,USD,YER,HODEIDAH,253.51,goldvision_synthetic,mid,both
2015-02-06,USD,YER,TAIZ,245.16,goldvision_synthetic,sell,both
2015-02-06,USD,YER,TAIZ,247.63,goldvision_synthetic,buy,both
2015-02-06,USD,YER,TAIZ,246.4,goldvision_synthetic,mid,both
2015-02-06,USD,YER,ADEN,249.1,goldvision_synthetic,sell,both
2015-02-06,USD,YER,ADEN,250.35,goldvision_synthetic,mid,both
2015-02-06,USD,YER,SANA,244.1,goldvision_synthetic,sell,both
2015-02-06,USD,YER,SANA,246.55,goldvision_synthetic,buy,both
2015-02-06,USD,YER,SANA,245.33,goldvision_synthetic,mid,both
2015-02-06,USD,YER,ADEN,251.6,goldvision_synthetic,buy,both
2015-02-07,USD,YER,TAIZ,250.99,goldvision_synthetic,buy,both
2015-02-07,USD,YER,HODEIDAH,251.92,goldvision_synthetic,buy,both
2015-02-07,USD,YER,HODEIDAH,250.67,goldvision_synthetic,mid,both
2015-02-07,USD,YER,TAIZ,248.49,goldvision_synthetic,sell,both
2015-02-07,USD,YER,TAIZ,249.74,goldvision_synthetic,mid,both
2015-02-07,USD,YER,HODEIDAH,249.42,goldvision_synthetic,sell,both
2015-02-07,USD,YER,ADEN,255.81,goldvision_synthetic,buy,both
2015-02-07,USD,YER,SANA,255.88,goldvision_synthetic,mid,both
2015-02-07,USD,YER,SANA,257.16,goldvision_synthetic,buy,both
2015-02-07,USD,YER,ADEN,253.26,goldvision_synthetic,sell,both
2015-02-07,USD,YER,ADEN,254.54,goldvision_synthetic,mid,both
2015-02-07,USD,YER,SANA,254.6,goldvision_synthetic,sell,both
2015-02-08,USD,YER,HODEIDAH,242.31,goldvision_synthetic,sell,both
2015-02-08,USD,YER,HODEIDAH,244.74,goldvision_synthetic,buy,both
2015-02-08,USD,YER,HODEIDAH,243.53,goldvision_synthetic,mid,both
2015-02-08,USD,YER,TAIZ,244.69,goldvision_synthetic,sell,both
2015-02-08,USD,YER,TAIZ,245.92,goldvision_synthetic,mid,both
2015-02-08,USD,YER,TAIZ,247.15,goldvision_synthetic,buy,both
2015-02-08,USD,YER,ADEN,245.64,goldvision_synthetic,buy,both
2015-02-08,USD,YER,ADEN,244.42,goldvision_synthetic,mid,both
2015-02-08,USD,YER,SANA,241.7,goldvision_synthetic,sell,both
2015-02-08,USD,YER,SANA,244.12,goldvision_synthetic,buy,both
2015-02-08,USD,YER,SANA,242.91,goldvision_synthetic,mid,both
2015-02-08,USD,YER,ADEN,243.19,goldvision_synthetic,sell,both
2015-02-09,USD,YER,HODEIDAH,246.18,goldvision_synthetic,sell,both
2015-02-09,USD,YER,HODEIDAH,248.66,goldvision_synthetic,buy,both
2015-02-09,USD,YER,HODEIDAH,247.42,goldvision_synthetic,mid,both
2015-02-09,USD,YER,TAIZ,253.6,goldvision_synthetic,sell,both
2015-02-09,USD,YER,TAIZ,254.87,goldvision_synthetic,mid,both
2015-02-09,USD,YER,TAIZ,256.14,goldvision_synthetic,buy,both
2015-02-09,USD,YER,ADEN,254.56,goldvision_synthetic,buy,both
2015-02-09,USD,YER,SANA,245.61,goldvision_synthetic,mid,both
2015-02-09,USD,YER,SANA,246.84,goldvision_synthetic,buy,both
2015-02-09,USD,YER,ADEN,252.03,goldvision_synthetic,sell,both
2015-02-09,USD,YER,ADEN,253.29,goldvision_synthetic,mid,both
2015-02-09,USD,YER,SANA,244.38,goldvision_synthetic,sell,both
2015-02-10,USD,YER,HODEIDAH,249.83,goldvision_synthetic,sell,both
2015-02-10,USD,YER,HODEIDAH,252.34,goldvision_synthetic,buy,both
2015-02-10,USD,YER,HODEIDAH,251.09,goldvision_synthetic,mid,both
2015-02-10,USD,YER,TAIZ,244.46,goldvision_synthetic,sell,both
2015-02-10,USD,YER,TAIZ,245.69,goldvision_synthetic,mid,both
2015-02-10,USD,YER,TAIZ,246.92,goldvision_synthetic,buy,both
2015-02-10,USD,YER,ADEN,244.83,goldvision_synthetic,buy,both
2015-02-10,USD,YER,ADEN,243.61,goldvision_synthetic,mid,both
2015-02-10,USD,YER,SANA,249.47,goldvision_synthetic,sell,both
2015-02-10,USD,YER,SANA,251.98,goldvision_synthetic,buy,both
2015-02-10,USD,YER,SANA,250.73,goldvision_synthetic,mid,both
2015-02-10,USD,YER,ADEN,242.39,goldvision_synthetic,sell,both
2015-02-11,USD,YER,HODEIDAH,262.75,goldvision_synthetic,sell,both
2015-02-11,USD,YER,HODEIDAH,265.39,goldvision_synthetic,buy,both
2015-02-11,USD,YER,HODEIDAH,264.07,goldvision_synthetic,mid,both
2015-02-11,USD,YER,TAIZ,256.76,goldvision_synthetic,sell,both
2015-02-11,USD,YER,TAIZ,259.34,goldvision_synthetic,buy,both
2015-02-11,USD,YER,TAIZ,258.05,goldvision_synthetic,mid,both
2015-02-11,USD,YER,ADEN,256.37,goldvision_synthetic,sell,both
2015-02-11,USD,YER,ADEN,257.66,goldvision_synthetic,mid,both
2015-02-11,USD,YER,SANA,263.15,goldvision_synthetic,mid,both
2015-02-11,USD,YER,ADEN,258.95,goldvision_synthetic,buy,both
2015-02-11,USD,YER,SANA,261.83,goldvision_synthetic,sell,both
2015-02-11,USD,YER,SANA,264.46,goldvision_synthetic,buy,both
2015-02-12,USD,YER,HODEIDAH,252.94,goldvision_synthetic,sell,both
2015-02-12,USD,YER,HODEIDAH,255.48,goldvision_synthetic,buy,both
2015-02-12,USD,YER,HODEIDAH,254.21,goldvision_synthetic,mid,both
2015-02-12,USD,YER,TAIZ,244.2,goldvision_synthetic,sell,both
2015-02-12,USD,YER,ADEN,251.41,goldvision_synthetic,sell,both
2015-02-12,USD,YER,TAIZ,246.66,goldvision_synthetic,buy,both
2015-02-12,USD,YER,ADEN,252.67,goldvision_synthetic,mid,both
2015-02-12,USD,YER,SANA,254.05,goldvision_synthetic,sell,both
2015-02-12,USD,YER,SANA,256.6,goldvision_synthetic,buy,both
2015-02-12,USD,YER,SANA,255.33,goldvision_synthetic,mid,both
2015-02-12,USD,YER,ADEN,253.94,goldvision_synthetic,buy,both
2015-02-12,USD,YER,TAIZ,245.43,goldvision_synthetic,mid,both
2015-02-13,USD,YER,TAIZ,240.44,goldvision_synthetic,mid,both
2015-02-13,USD,YER,HODEIDAH,243.85,goldvision_synthetic,sell,both
2015-02-13,USD,YER,HODEIDAH,246.3,goldvision_synthetic,buy,both
2015-02-13,USD,YER,HODEIDAH,245.07,goldvision_synthetic,mid,both
2015-02-13,USD,YER,TAIZ,239.24,goldvision_synthetic,sell,both
2015-02-13,USD,YER,TAIZ,241.64,goldvision_synthetic,buy,both
2015-02-13,USD,YER,ADEN,241.14,goldvision_synthetic,sell,both
2015-02-13,USD,YER,ADEN,242.36,goldvision_synthetic,mid,both
2015-02-13,USD,YER,SANA,242.05,goldvision_synthetic,sell,both
2015-02-13,USD,YER,SANA,244.49,goldvision_synthetic,buy,both
2015-02-13,USD,YER,SANA,243.27,goldvision_synthetic,mid,both
2015-02-13,USD,YER,ADEN,243.57,goldvision_synthetic,buy,both
2015-02-14,USD,YER,HODEIDAH,248.18,goldvision_synthetic,sell,both
2015-02-14,USD,YER,HODEIDAH,250.67,goldvision_synthetic,buy,both
2015-02-14,USD,YER,HODEIDAH,249.43,goldvision_synthetic,mid,both
2015-02-14,USD,YER,TAIZ,244.98,goldvision_synthetic,sell,both
2015-02-14,USD,YER,TAIZ,247.44,goldvision_synthetic,buy,both
2015-02-14,USD,YER,TAIZ,246.21,goldvision_synthetic,mid,both
2015-02-14,USD,YER,ADEN,247.17,goldvision_synthetic,sell,both
2015-02-14,USD,YER,ADEN,248.41,goldvision_synthetic,mid,both
2015-02-14,USD,YER,SANA,240.38,goldvision_synthetic,sell,both
2015-02-14,USD,YER,SANA,242.79,goldvision_synthetic,buy,both
2015-02-14,USD,YER,SANA,241.58,goldvision_synthetic,mid,both
2015-02-14,USD,YER,ADEN,249.66,goldvision_synthetic,buy,both
2015-02-15,USD,YER,TAIZ,233.18,goldvision_synthetic,buy,both
2015-02-15,USD,YER,HODEIDAH,240.6,goldvision_synthetic,buy,both
2015-02-15,USD,YER,HODEIDAH,239.4,goldvision_synthetic,mid,both
2015-02-15,USD,YER,TAIZ,230.86,goldvision_synthetic,sell,both
2015-02-15,USD,YER,TAIZ,232.02,goldvision_synthetic,mid,both
2015-02-15,USD,YER,HODEIDAH,238.2,goldvision_synthetic,sell,both
2015-02-15,USD,YER,ADEN,242.32,goldvision_synthetic,buy,both
2015-02-15,USD,YER,SANA,240.02,goldvision_synthetic,mid,both
2015-02-15,USD,YER,SANA,241.22,goldvision_synthetic,buy,both
2015-02-15,USD,YER,ADEN,239.91,goldvision_synthetic,sell,both
2015-02-15,USD,YER,ADEN,241.11,goldvision_synthetic,mid,both
2015-02-15,USD,YER,SANA,238.82,goldvision_synthetic,sell,both
2015-02-16,USD,YER,HODEIDAH,239.89,goldvision_synthetic,sell,both
2015-02-16,USD,YER,HODEIDAH,242.31,goldvision_synthetic,buy,both
2015-02-16,USD,YER,HODEIDAH,241.1,goldvision_synthetic,mid,both
2015-02-16,USD,YER,TAIZ,245.31,goldvision_synthetic,sell,both
2015-02-16,USD,YER,TAIZ,246.55,goldvision_synthetic,mid,both
2015-02-16,USD,YER,TAIZ,247.78,goldvision_synthetic,buy,both
2015-02-16,USD,YER,ADEN,240.3,goldvision_synthetic,buy,both
2015-02-16,USD,YER,ADEN,239.11,goldvision_synthetic,mid,both
2015-02-16,USD,YER,SANA,246.74,goldvision_synthetic,sell,both
2015-02-16,USD,YER,SANA,249.22,goldvision_synthetic,buy,both
2015-02-16,USD,YER,SANA,247.98,goldvision_synthetic,mid,both
2015-02-16,USD,YER,ADEN,237.91,goldvision_synthetic,sell,both
2015-02-17,USD,YER,HODEIDAH,253.56,goldvision_synthetic,sell,both
2015-02-17,USD,YER,HODEIDAH,256.11,goldvision_synthetic,buy,both
2015-02-17,USD,YER,HODEIDAH,254.84,goldvision_synthetic,mid,both
2015-02-17,USD,YER,TAIZ,255.77,goldvision_synthetic,sell,both
2015-02-17,USD,YER,TAIZ,257.06,goldvision_synthetic,mid,both
2015-02-17,USD,YER,TAIZ,258.34,goldvision_synthetic,buy,both
2015-02-17,USD,YER,ADEN,260.1,goldvision_synthetic,buy,both
2015-02-17,USD,YER,ADEN,258.8,goldvision_synthetic,mid,both
2015-02-17,USD,YER,SANA,250.59,goldvision_synthetic,sell,both
2015-02-17,USD,YER,SANA,253.11,goldvision_synthetic,buy,both
2015-02-17,USD,YER,SANA,251.85,goldvision_synthetic,mid,both
2015-02-17,USD,YER,ADEN,257.51,goldvision_synthetic,sell,both
2015-02-18,USD,YER,HODEIDAH,236.89,goldvision_synthetic,sell,both
2015-02-18,USD,YER,HODEIDAH,239.27,goldvision_synthetic,buy,both
2015-02-18,USD,YER,HODEIDAH,238.08,goldvision_synthetic,mid,both
2015-02-18,USD,YER,TAIZ,242.17,goldvision_synthetic,sell,both
2015-02-18,USD,YER,TAIZ,244.61,goldvision_synthetic,buy,both
2015-02-18,USD,YER,TAIZ,243.39,goldvision_synthetic,mid,both
2015-02-18,USD,YER,ADEN,242.18,goldvision_synthetic,sell,both
2015-02-18,USD,YER,ADEN,243.4,goldvision_synthetic,mid,both
2015-02-18,USD,YER,SANA,241.96,goldvision_synthetic,sell,both
2015-02-18,USD,YER,SANA,244.39,goldvision_synthetic,buy,both
2015-02-18,USD,YER,SANA,243.18,goldvision_synthetic,mid,both
2015-02-18,USD,YER,ADEN,244.62,goldvision_synthetic,buy,both
2015-02-19,USD,YER,HODEIDAH,255.64,goldvision_synthetic,sell,both
2015-02-19,USD,YER,HODEIDAH,258.21,goldvision_synthetic,buy,both
2015-02-19,USD,YER,HODEIDAH,256.92,goldvision_synthetic,mid,both
2015-02-19,USD,YER,TAIZ,255.91,goldvision_synthetic,sell,both
2015-02-19,USD,YER,TAIZ,257.2,goldvision_synthetic,mid,both
2015-02-19,USD,YER,TAIZ,258.48,goldvision_synthetic,buy,both
2015-02-19,USD,YER,ADEN,257.28,goldvision_synthetic,buy,both
2015-02-19,USD,YER,SANA,250.25,goldvision_synthetic,mid,both
2015-02-19,USD,YER,SANA,251.5,goldvision_synthetic,buy,both
2015-02-19,USD,YER,ADEN,254.72,goldvision_synthetic,sell,both
2015-02-19,USD,YER,ADEN,256.0,goldvision_synthetic,mid,both
2015-02-19,USD,YER,SANA,249.0,goldvision_synthetic,sell,both
2015-02-20,USD,YER,HODEIDAH,234.49,goldvision_synthetic,sell,both
2015-02-20,USD,YER,HODEIDAH,236.85,goldvision_synthetic,buy,both
2015-02-20,USD,YER,HODEIDAH,235.67,goldvision_synthetic,mid,both
2015-02-20,USD,YER,TAIZ,227.09,goldvision_synthetic,sell,both
2015-02-20,USD,YER,TAIZ,228.23,goldvision_synthetic,mid,both
2015-02-20,USD,YER,TAIZ,229.37,goldvision_synthetic,buy,both
2015-02-20,USD,YER,ADEN,235.32,goldvision_synthetic,buy,both
2015-02-20,USD,YER,ADEN,234.15,goldvision_synthetic,mid,both
2015-02-20,USD,YER,SANA,233.85,goldvision_synthetic,sell,both
2015-02-20,USD,YER,SANA,236.2,goldvision_synthetic,buy,both
2015-02-20,USD,YER,SANA,235.03,goldvision_synthetic,mid,both
2015-02-20,USD,YER,ADEN,232.98,goldvision_synthetic,sell,both
2015-02-21,USD,YER,HODEIDAH,245.57,goldvision_synthetic,sell,both
2015-02-21,USD,YER,HODEIDAH,248.04,goldvision_synthetic,buy,both
2015-02-21,USD,YER,HODEIDAH,246.8,goldvision_synthetic,mid,both
2015-02-21,USD,YER,TAIZ,247.49,goldvision_synthetic,sell,both
2015-02-21,USD,YER,TAIZ,248.73,goldvision_synthetic,mid,both
2015-02-21,USD,YER,TAIZ,249.98,goldvision_synthetic,buy,both
2015-02-21,USD,YER,ADEN,243.62,goldvision_synthetic,buy,both
2015-02-21,USD,YER,SANA,241.86,goldvision_synthetic,mid,both
2015-02-21,USD,YER,SANA,243.07,goldvision_synthetic,buy,both
2015-02-21,USD,YER,ADEN,241.2,goldvision_synthetic,sell,both
2015-02-21,USD,YER,ADEN,242.41,goldvision_synthetic,mid,both
2015-02-21,USD,YER,SANA,240.66,goldvision_synthetic,sell,both
2015-02-22,USD,YER,HODEIDAH,265.25,goldvision_synthetic,sell,both
2015-02-22,USD,YER,HODEIDAH,267.91,goldvision_synthetic,buy,both
2015-02-22,USD,YER,HODEIDAH,266.58,goldvision_synthetic,mid,both
2015-02-22,USD,YER,TAIZ,271.36,goldvision_synthetic,sell,both
2015-02-22,USD,YER,TAIZ,272.72,goldvision_synthetic,mid,both
2015-02-22,USD,YER,TAIZ,274.08,goldvision_synthetic,buy,both
2015-02-22,USD,YER,ADEN,266.16,goldvision_synthetic,buy,both
2015-02-22,USD,YER,ADEN,264.83,goldvision_synthetic,mid,both
2015-02-22,USD,YER,SANA,263.86,goldvision_synthetic,sell,both
2015-02-22,USD,YER,SANA,266.51,goldvision_synthetic,buy,both
2015-02-22,USD,YER,SANA,265.18,goldvision_synthetic,mid,both
2015-02-22,USD,YER,ADEN,263.51,goldvision_synthetic,sell,both
2015-02-23,USD,YER,HODEIDAH,245.35,goldvision_synthetic,sell,both
2015-02-23,USD,YER,HODEIDAH,247.81,goldvision_synthetic,buy,both
2015-02-23,USD,YER,HODEIDAH,246.58,goldvision_synthetic,mid,both
2015-02-23,USD,YER,TAIZ,239.78,goldvision_synthetic,sell,both
2015-02-23,USD,YER,TAIZ,242.19,goldvision_synthetic,buy,both
2015-02-23,USD,YER,TAIZ,240.98,goldvision_synthetic,mid,both
2015-02-23,USD,YER,ADEN,239.32,goldvision_synthetic,sell,both
2015-02-23,USD,YER,ADEN,240.53,goldvision_synthetic,mid,both
2015-02-23,USD,YER,SANA,239.79,goldvision_synthetic,mid,both
2015-02-23,USD,YER,ADEN,241.73,goldvision_synthetic,buy,both
2015-02-23,USD,YER,SANA,238.59,goldvision_synthetic,sell,both
2015-02-23,USD,YER,SANA,240.99,goldvision_synthetic,buy,both
2015-02-24,USD,YER,HODEIDAH,233.88,goldvision_synthetic,sell,both
2015-02-24,USD,YER,HODEIDAH,236.24,goldvision_synthetic,buy,both
2015-02-24,USD,YER,HODEIDAH,235.06,goldvision_synthetic,mid,both
2015-02-24,USD,YER,TAIZ,237.84,goldvision_synthetic,sell,both
2015-02-24,USD,YER,TAIZ,239.03,goldvision_synthetic,mid,both
2015-02-24,USD,YER,TAIZ,240.23,goldvision_synthetic,buy,both
2015-02-24,USD,YER,ADEN,238.03,goldvision_synthetic,buy,both
2015-02-24,USD,YER,ADEN,236.85,goldvision_synthetic,mid,both
2015-02-24,USD,YER,SANA,233.84,goldvision_synthetic,sell,both
2015-02-24,USD,YER,SANA,236.19,goldvision_synthetic,buy,both
2015-02-24,USD,YER,SANA,235.02,goldvision_synthetic,mid,both
2015-02-24,USD,YER,ADEN,235.66,goldvision_synthetic,sell,both
2015-02-25,USD,YER,HODEIDAH,241.74,goldvision_synthetic,sell,both
2015-02-25,USD,YER,HODEIDAH,244.17,goldvision_synthetic,buy,both
2015-02-25,USD,YER,HODEIDAH,242.96,goldvision_synthetic,mid,both
2015-02-25,USD,YER,TAIZ,241.52,goldvision_synthetic,sell,both
2015-02-25,USD,YER,TAIZ,242.73,goldvision_synthetic,mid,both
2015-02-25,USD,YER,TAIZ,243.95,goldvision_synthetic,buy,both
2015-02-25,USD,YER,ADEN,248.73,goldvision_synthetic,buy,both
2015-02-25,USD,YER,SANA,248.96,goldvision_synthetic,mid,both
2015-02-25,USD,YER,SANA,250.2,goldvision_synthetic,buy,both
2015-02-25,USD,YER,ADEN,246.25,goldvision_synthetic,sell,both
2015-02-25,USD,YER,ADEN,247.49,goldvision_synthetic,mid,both
2015-02-25,USD,YER,SANA,247.71,goldvision_synthetic,sell,both
2015-02-26,USD,YER,HODEIDAH,240.22,goldvision_synthetic,sell,both
2015-02-26,USD,YER,HODEIDAH,242.64,goldvision_synthetic,buy,both
2015-02-26,USD,YER,HODEIDAH,241.43,goldvision_synthetic,mid,both
2015-02-26,USD,YER,TAIZ,233.21,goldvision_synthetic,sell,both
2015-02-26,USD,YER,TAIZ,234.39,goldvision_synthetic,mid,both
2015-02-26,USD,YER,TAIZ,235.56,goldvision_synthetic,buy,both
2015-02-26,USD,YER,ADEN,242.61,goldvision_synthetic,buy,both
2015-02-26,USD,YER,ADEN,241.41,goldvision_synthetic,mid,both
2015-02-26,USD,YER,SANA,233.67,goldvision_synthetic,sell,both
2015-02-26,USD,YER,SANA,236.01,goldvision_synthetic,buy,both
2015-02-26,USD,YER,SANA,234.84,goldvision_synthetic,mid,both
2015-02-26,USD,YER,ADEN,240.2,goldvision_synthetic,sell,both
2015-02-27,USD,YER,HODEIDAH,238.18,goldvision_synthetic,sell,both
2015-02-27,USD,YER,HODEIDAH,240.57,goldvision_synthetic,buy,both
2015-02-27,USD,YER,HODEIDAH,239.38,goldvision_synthetic,mid,both
2015-02-27,USD,YER,TAIZ,240.96,goldvision_synthetic,sell,both
2015-02-27,USD,YER,TAIZ,243.39,goldvision_synthetic,buy,both
2015-02-27,USD,YER,TAIZ,242.17,goldvision_synthetic,mid,both
2015-02-27,USD,YER,ADEN,242.85,goldvision_synthetic,buy,both
2015-02-27,USD,YER,SANA,244.92,goldvision_synthetic,mid,both
2015-02-27,USD,YER,SANA,246.14,goldvision_synthetic,buy,both
2015-02-27,USD,YER,ADEN,240.43,goldvision_synthetic,sell,both
2015-02-27,USD,YER,ADEN,241.64,goldvision_synthetic,mid,both
2015-02-27,USD,YER,SANA,243.69,goldvision_synthetic,sell,both
2015-02-28,USD,YER,HODEIDAH,246.86,goldvision_synthetic,sell,both
2015-02-28,USD,YER,HODEIDAH,249.34,goldvision_synthetic,buy,both
2015-02-28,USD,YER,HODEIDAH,248.1,goldvision_synthetic,mid,both
2015-02-28,USD,YER,TAIZ,246.9,goldvision_synthetic,sell,both
2015-02-28,USD,YER,TAIZ,248.14,goldvision_synthetic,mid,both
2015-02-28,USD,YER,TAIZ,249.38,goldvision_synthetic,buy,both
2015-02-28,USD,YER,ADEN,254.0,goldvision_synthetic,buy,both
2015-02-28,USD,YER,ADEN,252.74,goldvision_synthetic,mid,both
2015-02-28,USD,YER,SANA,244.8,goldvision_synthetic,sell,both
2015-02-28,USD,YER,SANA,247.26,goldvision_synthetic,buy,both
2015-02-28,USD,YER,SANA,246.03,goldvision_synthetic,mid,both
2015-02-28,USD,YER,ADEN,251.48,goldvision_synthetic,sell,both
2015-03-01,USD,YER,HODEIDAH,260.56,goldvision_synthetic,sell,both
2015-03-01,USD,YER,HODEIDAH,263.18,goldvision_synthetic,buy,both
2015-03-01,USD,YER,HODEIDAH,261.87,goldvision_synthetic,mid,both
2015-03-01,USD,YER,TAIZ,266.11,goldvision_synthetic,sell,both
2015-03-01,USD,YER,TAIZ,268.78,goldvision_synthetic,buy,both
2015-03-01,USD,YER,TAIZ,267.44,goldvision_synthetic,mid,both
2015-03-01,USD,YER,ADEN,259.6,goldvision_synthetic,sell,both
2015-03-01,USD,YER,ADEN,260.9,goldvision_synthetic,mid,both
2015-03-01,USD,YER,SANA,268.31,goldvision_synthetic,sell,both
2015-03-01,USD,YER,SANA,271.01,goldvision_synthetic,buy,both
2015-03-01,USD,YER,SANA,269.66,goldvision_synthetic,mid,both
2015-03-01,USD,YER,ADEN,262.21,goldvision_synthetic,buy,both
2015-03-02,USD,YER,HODEIDAH,248.22,goldvision_synthetic,sell,both
2015-03-02,USD,YER,HODEIDAH,250.71,goldvision_synthetic,buy,both
2015-03-02,USD,YER,HODEIDAH,249.47,goldvision_synthetic,mid,both
